,timestamp,lp
2023-07-11 10:04:45.436545,,623.9
2023-07-11 10:04:46.632473,,624.0
2023-07-11 10:04:47.575562,,623.95
2023-07-11 10:04:48.574945,,623.9
2023-07-11 10:04:49.442530,,623.95
2023-07-11 10:04:51.581496,,623.9
2023-07-11 10:04:51.641459,,623.95
2023-07-11 10:04:52.836075,,623.9
2023-07-11 10:04:54.433702,,623.95
2023-07-11 10:04:54.593603,,623.9
2023-07-11 10:04:57.579128,,623.95
2023-07-11 10:04:59.575793,,623.9
2023-07-11 10:05:00.576632,,623.95
2023-07-11 10:05:02.586387,,624.0
2023-07-11 10:05:03.580772,,623.9
2023-07-11 10:05:04.577156,,623.85
2023-07-11 10:05:04.860980,,623.9
2023-07-11 10:05:05.577535,,623.85
2023-07-11 10:05:07.579296,,623.9
2023-07-11 10:05:09.037394,,623.8
2023-07-11 10:05:09.580058,,623.9
2023-07-11 10:05:10.240684,,623.85
2023-07-11 10:05:10.440559,,623.8
2023-07-11 10:05:11.456929,,623.85
2023-07-11 10:05:11.578853,,623.8
2023-07-11 10:05:12.446798,,623.85
2023-07-11 10:05:13.438314,,623.8
2023-07-11 10:05:13.579228,,623.85
2023-07-11 10:05:18.845377,,623.9
2023-07-11 10:05:19.848161,,623.85
2023-07-11 10:05:20.585262,,624.0
2023-07-11 10:05:22.586039,,623.85
2023-07-11 10:05:23.051216,,624.0
2023-07-11 10:05:23.580820,,623.85
2023-07-11 10:05:24.580414,,623.9
2023-07-11 10:05:25.046127,,624.0
2023-07-11 10:05:27.063220,,623.9
2023-07-11 10:05:27.582285,,624.0
2023-07-11 10:05:28.583072,,623.9
2023-07-11 10:05:29.052665,,624.0
2023-07-11 10:05:29.584333,,623.95
2023-07-11 10:05:30.586714,,624.0
2023-07-11 10:05:31.472851,,623.95
2023-07-11 10:05:32.589815,,624.0
2023-07-11 10:05:35.339640,,623.95
2023-07-11 10:05:35.614472,,624.0
2023-07-11 10:05:36.453652,,623.95
2023-07-11 10:05:37.583949,,624.0
2023-07-11 10:05:42.454267,,624.2
2023-07-11 10:05:43.455646,,624.35
2023-07-11 10:05:45.587329,,624.1
2023-07-11 10:05:46.589706,,624.3
2023-07-11 10:05:47.057418,,624.25
2023-07-11 10:05:47.585090,,624.2
2023-07-11 10:05:48.056798,,624.3
2023-07-11 10:05:49.067173,,624.35
2023-07-11 10:05:49.460927,,624.2
2023-07-11 10:05:50.465716,,624.4
2023-07-11 10:05:51.454104,,624.45
2023-07-11 10:05:51.587021,,624.2
2023-07-11 10:05:52.588402,,624.4
2023-07-11 10:05:53.585843,,624.3
2023-07-11 10:05:54.591223,,624.45
2023-07-11 10:05:57.608355,,624.4
2023-07-11 10:06:00.590509,,624.35
2023-07-11 10:06:00.864342,,624.4
2023-07-11 10:06:02.838119,,624.35
2023-07-11 10:06:04.067359,,624.4
2023-07-11 10:06:05.276607,,624.35
2023-07-11 10:06:06.475866,,624.5
2023-07-11 10:06:07.462256,,624.4
2023-07-11 10:06:08.464149,,624.5
2023-07-11 10:06:11.593190,,624.4
2023-07-11 10:06:12.592417,,624.5
2023-07-11 10:06:14.591303,,624.4
2023-07-11 10:06:15.593679,,624.5
2023-07-11 10:06:16.078382,,624.45
2023-07-11 10:06:16.469141,,624.4
2023-07-11 10:06:17.484511,,624.5
2023-07-11 10:06:17.598439,,624.45
2023-07-11 10:06:18.486891,,624.5
2023-07-11 10:06:28.074029,,624.45
2023-07-11 10:06:28.597704,,624.5
2023-07-11 10:06:33.597610,,624.45
2023-07-11 10:06:33.684556,,624.5
2023-07-11 10:06:35.898186,,624.45
2023-07-11 10:06:36.598750,,624.5
2023-07-11 10:06:38.599514,,624.45
2023-07-11 10:06:40.598276,,624.5
2023-07-11 10:06:47.492011,,624.45
2023-07-11 10:06:47.598941,,624.5
2023-07-11 10:06:50.480160,,624.45
2023-07-11 10:06:50.603083,,624.5
2023-07-11 10:06:53.600229,,624.45
2023-07-11 10:06:54.491343,,624.5
2023-07-11 10:06:56.601987,,624.45
2023-07-11 10:06:57.606363,,624.5
2023-07-11 10:06:58.894567,,624.45
2023-07-11 10:06:59.603128,,624.5
2023-07-11 10:06:59.892950,,624.45
2023-07-11 10:07:00.899328,,624.5
2023-07-11 10:07:01.888714,,624.45
2023-07-11 10:07:03.091970,,624.5
2023-07-11 10:07:06.089115,,624.45
2023-07-11 10:07:07.606175,,624.5
2023-07-11 10:07:08.099869,,624.55
2023-07-11 10:07:09.606937,,624.5
2023-07-11 10:07:10.610314,,624.55
2023-07-11 10:07:11.606698,,624.5
2023-07-11 10:07:12.608079,,624.55
2023-07-11 10:07:13.606707,,624.5
2023-07-11 10:07:13.888534,,624.55
2023-07-11 10:07:16.614339,,624.5
2023-07-11 10:07:17.612822,,624.55
2023-07-11 10:07:19.106767,,624.5
2023-07-11 10:07:22.609775,,624.45
2023-07-11 10:07:25.611834,,624.5
2023-07-11 10:07:28.617334,,624.45
2023-07-11 10:07:29.490794,,624.5
2023-07-11 10:07:31.861319,,624.45
2023-07-11 10:07:32.615849,,624.5
2023-07-11 10:07:33.612353,,624.45
2023-07-11 10:07:34.611436,,624.5
2023-07-11 10:07:37.613195,,624.45
2023-07-11 10:07:38.611582,,624.5
2023-07-11 10:07:39.616829,,624.45
2023-07-11 10:07:41.611325,,624.5
2023-07-11 10:07:44.615758,,624.45
2023-07-11 10:07:45.610608,,624.5
2023-07-11 10:07:48.303740,,624.45
2023-07-11 10:07:48.635535,,624.5
2023-07-11 10:07:50.114932,,624.45
2023-07-11 10:07:50.612622,,624.5
2023-07-11 10:07:53.104275,,624.45
2023-07-11 10:07:53.615959,,624.5
2023-07-11 10:07:56.614045,,624.45
2023-07-11 10:07:57.619298,,624.5
2023-07-11 10:08:02.518454,,624.45
2023-07-11 10:08:02.615398,,624.5
2023-07-11 10:08:08.618252,,624.45
2023-07-11 10:08:10.622515,,624.5
2023-07-11 10:08:13.621267,,624.45
2023-07-11 10:08:14.622972,,624.5
2023-07-11 10:08:16.624978,,624.45
2023-07-11 10:08:17.625358,,624.5
2023-07-11 10:08:18.620610,,624.45
2023-07-11 10:08:19.117475,,624.5
2023-07-11 10:08:20.117856,,624.45
2023-07-11 10:08:21.119583,,624.5
2023-07-11 10:08:21.623176,,624.45
2023-07-11 10:08:22.117413,,624.5
2023-07-11 10:08:24.622865,,624.45
2023-07-11 10:08:25.620922,,624.5
2023-07-11 10:08:27.118644,,624.45
2023-07-11 10:08:27.622441,,624.5
2023-07-11 10:08:28.624619,,624.45
2023-07-11 10:08:29.626724,,624.5
2023-07-11 10:08:34.625854,,624.45
2023-07-11 10:08:35.129543,,624.5
2023-07-11 10:08:35.626235,,624.45
2023-07-11 10:08:36.326906,,624.5
2023-07-11 10:08:38.656029,,624.45
2023-07-11 10:08:40.124286,,624.5
2023-07-11 10:08:43.627826,,624.45
2023-07-11 10:08:44.643931,,624.5
2023-07-11 10:08:45.129628,,624.45
2023-07-11 10:08:45.632318,,624.5
2023-07-11 10:08:48.195235,,624.45
2023-07-11 10:08:49.127421,,624.5
2023-07-11 10:08:57.138738,,624.45
2023-07-11 10:08:57.632570,,624.5
2023-07-11 10:08:58.333134,,624.45
2023-07-11 10:08:58.632616,,624.5
2023-07-11 10:08:59.630145,,624.45
2023-07-11 10:09:01.642942,,624.5
2023-07-11 10:09:03.735646,,624.45
2023-07-11 10:09:04.739023,,624.5
2023-07-11 10:09:06.630855,,624.45
2023-07-11 10:09:07.632233,,624.5
2023-07-11 10:09:08.635613,,624.55
2023-07-11 10:09:08.940423,,624.6
2023-07-11 10:09:09.541052,,624.55
2023-07-11 10:09:09.634994,,624.5
2023-07-11 10:09:11.639753,,624.55
2023-07-11 10:09:11.746687,,624.45
2023-07-11 10:09:12.649128,,624.6
2023-07-11 10:09:16.641656,,624.5
2023-07-11 10:09:17.655030,,624.6
2023-07-11 10:09:18.644417,,624.55
2023-07-11 10:09:19.633803,,624.6
2023-07-11 10:09:21.643561,,624.7
2023-07-11 10:09:23.646730,,624.6
2023-07-11 10:09:23.945572,,624.7
2023-07-11 10:09:24.943585,,624.55
2023-07-11 10:09:26.637909,,624.6
2023-07-11 10:09:27.146422,,624.65
2023-07-11 10:09:27.636120,,624.6
2023-07-11 10:09:28.147868,,624.7
2023-07-11 10:09:29.149652,,624.6
2023-07-11 10:09:29.637395,,624.7
2023-07-11 10:09:31.657465,,624.6
2023-07-11 10:09:32.644615,,624.7
2023-07-11 10:09:35.136602,,624.6
2023-07-11 10:09:35.641923,,624.65
2023-07-11 10:09:38.153063,,624.7
2023-07-11 10:09:39.152111,,624.6
2023-07-11 10:09:40.352240,,624.5
2023-07-11 10:09:40.658051,,624.6
2023-07-11 10:09:42.352749,,624.65
2023-07-11 10:09:42.642572,,624.6
2023-07-11 10:09:43.355759,,624.5
2023-07-11 10:09:44.645425,,624.6
2023-07-11 10:09:45.654734,,624.5
2023-07-11 10:09:46.655672,,624.6
2023-07-11 10:09:47.644627,,624.55
2023-07-11 10:09:48.162709,,624.6
2023-07-11 10:09:51.157030,,624.55
2023-07-11 10:09:51.657943,,624.6
2023-07-11 10:09:52.644930,,624.55
2023-07-11 10:09:53.649309,,624.75
2023-07-11 10:09:54.649318,,624.6
2023-07-11 10:09:56.648933,,624.65
2023-07-11 10:09:57.664358,,624.55
2023-07-11 10:09:58.904264,,624.7
2023-07-11 10:10:00.642988,,624.6
2023-07-11 10:10:01.959173,,624.7
2023-07-11 10:10:02.655897,,624.75
2023-07-11 10:10:04.144833,,624.7
2023-07-11 10:10:05.646739,,624.75
2023-07-11 10:10:07.665662,,624.7
2023-07-11 10:10:09.651806,,624.65
2023-07-11 10:10:10.165689,,624.7
2023-07-11 10:10:11.162714,,624.65
2023-07-11 10:10:11.653884,,624.7
2023-07-11 10:10:12.658753,,624.75
2023-07-11 10:10:14.167292,,624.8
2023-07-11 10:10:15.387863,,624.75
2023-07-11 10:10:16.566818,,624.7
2023-07-11 10:10:17.676078,,624.75
2023-07-11 10:10:20.651886,,624.95
2023-07-11 10:10:22.663553,,624.8
2023-07-11 10:10:25.188750,,624.75
2023-07-11 10:10:26.173032,,624.7
2023-07-11 10:10:26.971229,,624.75
2023-07-11 10:10:27.658805,,624.7
2023-07-11 10:10:27.972156,,624.65
2023-07-11 10:10:28.658849,,624.7
2023-07-11 10:10:29.655823,,624.8
2023-07-11 10:10:29.773753,,624.65
2023-07-11 10:10:30.663110,,624.75
2023-07-11 10:10:31.661724,,624.8
2023-07-11 10:10:32.171758,,624.65
2023-07-11 10:10:33.173512,,624.75
2023-07-11 10:10:33.662211,,624.8
2023-07-11 10:10:37.376800,,624.85
2023-07-11 10:10:37.664623,,624.7
2023-07-11 10:10:38.671001,,624.65
2023-07-11 10:10:40.665225,,624.6
2023-07-11 10:10:41.665602,,624.7
2023-07-11 10:10:43.177634,,624.55
2023-07-11 10:10:43.669373,,624.7
2023-07-11 10:10:44.182713,,624.55
2023-07-11 10:10:44.662507,,624.75
2023-07-11 10:10:45.661334,,624.7
2023-07-11 10:10:46.671153,,624.75
2023-07-11 10:10:46.983013,,624.8
2023-07-11 10:10:47.706293,,624.65
2023-07-11 10:10:48.682121,,624.6
2023-07-11 10:10:49.183809,,624.5
2023-07-11 10:10:49.657517,,624.1
2023-07-11 10:10:50.184193,,624.25
2023-07-11 10:10:50.674197,,624.3
2023-07-11 10:10:51.181395,,624.4
2023-07-11 10:10:51.666097,,624.45
2023-07-11 10:10:51.983901,,624.15
2023-07-11 10:10:52.672763,,624.4
2023-07-11 10:10:55.660625,,624.15
2023-07-11 10:10:55.985247,,624.3
2023-07-11 10:10:57.183081,,624.35
2023-07-11 10:10:57.663787,,624.4
2023-07-11 10:10:58.185460,,624.45
2023-07-11 10:10:58.671496,,624.4
2023-07-11 10:11:00.188789,,624.25
2023-07-11 10:11:01.929712,,624.15
2023-07-11 10:11:03.586686,,624.3
2023-07-11 10:11:04.609053,,624.35
2023-07-11 10:11:08.679532,,624.4
2023-07-11 10:11:12.677860,,624.45
2023-07-11 10:11:16.397955,,624.4
2023-07-11 10:11:16.670118,,624.5
2023-07-11 10:11:17.394048,,624.4
2023-07-11 10:11:17.596925,,624.45
2023-07-11 10:11:18.676109,,624.4
2023-07-11 10:11:20.164643,,624.5
2023-07-11 10:11:20.920958,,624.45
2023-07-11 10:11:22.682986,,624.4
2023-07-11 10:11:23.598418,,624.45
2023-07-11 10:11:24.673560,,624.4
2023-07-11 10:11:25.688766,,624.35
2023-07-11 10:11:26.687874,,624.4
2023-07-11 10:11:34.922927,,624.35
2023-07-11 10:11:35.677222,,624.4
2023-07-11 10:11:36.684748,,624.45
2023-07-11 10:11:38.684794,,624.4
2023-07-11 10:11:39.204472,,624.2
2023-07-11 10:11:39.683175,,624.25
2023-07-11 10:11:40.672587,,624.4
2023-07-11 10:11:43.680815,,624.2
2023-07-11 10:11:43.806735,,624.4
2023-07-11 10:11:44.674083,,624.2
2023-07-11 10:11:46.686537,,624.4
2023-07-11 10:11:47.687918,,624.35
2023-07-11 10:11:49.208395,,624.25
2023-07-11 10:11:49.691342,,624.35
2023-07-11 10:11:51.224094,,624.3
2023-07-11 10:11:54.687812,,624.4
2023-07-11 10:11:56.925519,,624.25
2023-07-11 10:11:57.015461,,624.3
2023-07-11 10:11:57.679756,,624.35
2023-07-11 10:11:58.224416,,624.3
2023-07-11 10:11:58.684594,,624.35
2023-07-11 10:11:59.673420,,624.25
2023-07-11 10:12:00.413961,,624.3
2023-07-11 10:12:00.615837,,624.25
2023-07-11 10:12:01.619216,,624.3
2023-07-11 10:12:04.690060,,624.25
2023-07-11 10:12:05.220731,,624.3
2023-07-11 10:12:06.221688,,624.2
2023-07-11 10:12:07.223366,,624.3
2023-07-11 10:12:08.419012,,624.25
2023-07-11 10:12:08.698891,,624.3
2023-07-11 10:12:14.626835,,624.25
2023-07-11 10:12:15.693070,,624.3
2023-07-11 10:12:27.228260,,624.25
2023-07-11 10:12:27.748938,,624.3
2023-07-11 10:12:28.229642,,624.4
2023-07-11 10:12:29.439899,,624.3
2023-07-11 10:12:30.432796,,624.4
2023-07-11 10:12:31.430178,,624.35
2023-07-11 10:12:31.684021,,624.45
2023-07-11 10:12:32.431231,,624.35
2023-07-11 10:12:32.690075,,624.2
2023-07-11 10:12:33.685681,,624.3
2023-07-11 10:12:35.831019,,624.1
2023-07-11 10:12:36.702987,,624.3
2023-07-11 10:12:45.233398,,624.1
2023-07-11 10:12:45.688116,,624.25
2023-07-11 10:12:47.703307,,624.2
2023-07-11 10:12:48.697956,,624.25
2023-07-11 10:12:49.695078,,624.1
2023-07-11 10:12:50.241417,,624.25
2023-07-11 10:12:52.695693,,624.2
2023-07-11 10:12:52.837602,,624.25
2023-07-11 10:12:55.692582,,624.1
2023-07-11 10:12:57.716666,,624.25
2023-07-11 10:12:59.694440,,624.1
2023-07-11 10:13:00.702938,,624.3
2023-07-11 10:13:01.241604,,624.1
2023-07-11 10:13:01.707317,,624.3
2023-07-11 10:13:02.439862,,624.25
2023-07-11 10:13:03.708077,,624.3
2023-07-11 10:13:04.696467,,624.1
2023-07-11 10:13:05.706840,,624.25
2023-07-11 10:13:06.699227,,624.15
2023-07-11 10:13:08.449144,,624.25
2023-07-11 10:13:09.964205,,624.3
2023-07-11 10:13:11.939984,,624.25
2023-07-11 10:13:13.050296,,624.3
2023-07-11 10:13:13.856588,,624.25
2023-07-11 10:13:15.855506,,624.1
2023-07-11 10:13:18.849102,,624.3
2023-07-11 10:13:19.704831,,624.15
2023-07-11 10:13:20.048740,,624.25
2023-07-11 10:13:22.869837,,624.15
2023-07-11 10:13:23.705324,,624.25
2023-07-11 10:13:24.058106,,624.15
2023-07-11 10:13:25.698786,,624.25
2023-07-11 10:13:27.255657,,624.2
2023-07-11 10:13:28.706471,,624.15
2023-07-11 10:13:28.875368,,624.2
2023-07-11 10:13:30.707887,,624.15
2023-07-11 10:13:32.255928,,624.2
2023-07-11 10:13:33.703147,,624.15
2023-07-11 10:13:34.468674,,624.2
2023-07-11 10:13:34.663552,,624.25
2023-07-11 10:13:35.703046,,624.15
2023-07-11 10:13:36.697873,,624.25
2023-07-11 10:13:37.696008,,624.2
2023-07-11 10:13:38.708226,,624.25
2023-07-11 10:13:39.060001,,624.2
2023-07-11 10:13:40.699415,,624.1
2023-07-11 10:13:42.864936,,624.05
2023-07-11 10:13:43.704513,,624.1
2023-07-11 10:13:44.945853,,624.0
2023-07-11 10:13:45.698387,,624.05
2023-07-11 10:13:47.256422,,624.0
2023-07-11 10:13:48.710585,,623.95
2023-07-11 10:13:49.703971,,624.0
2023-07-11 10:13:53.262293,,623.95
2023-07-11 10:13:53.706016,,624.0
2023-07-11 10:13:54.464411,,623.95
2023-07-11 10:13:54.714257,,624.0
2023-07-11 10:13:55.699647,,623.95
2023-07-11 10:13:56.079210,,624.0
2023-07-11 10:13:57.064877,,624.05
2023-07-11 10:13:57.709481,,624.0
2023-07-11 10:13:58.709862,,624.05
2023-07-11 10:14:00.282299,,624.0
2023-07-11 10:14:01.486551,,624.1
2023-07-11 10:14:02.466947,,624.05
2023-07-11 10:14:03.713660,,624.1
2023-07-11 10:14:04.265320,,624.05
2023-07-11 10:14:04.712042,,624.1
2023-07-11 10:14:06.473330,,624.05
2023-07-11 10:14:06.715803,,624.1
2023-07-11 10:14:09.705103,,624.05
2023-07-11 10:14:10.703485,,624.1
2023-07-11 10:14:12.707963,,624.15
2023-07-11 10:14:16.278673,,624.05
2023-07-11 10:14:16.716401,,624.1
2023-07-11 10:14:17.707789,,624.15
2023-07-11 10:14:18.273760,,624.05
2023-07-11 10:14:19.485512,,624.1
2023-07-11 10:14:20.952858,,624.15
2023-07-11 10:14:21.676312,,624.1
2023-07-11 10:14:23.674117,,624.05
2023-07-11 10:14:24.683492,,624.15
2023-07-11 10:14:28.687873,,624.05
2023-07-11 10:14:29.686842,,624.1
2023-07-11 10:14:30.681613,,624.05
2023-07-11 10:14:33.082348,,624.1
2023-07-11 10:14:33.716041,,624.0
2023-07-11 10:14:35.294607,,623.95
2023-07-11 10:14:36.081125,,624.0
2023-07-11 10:14:37.483916,,623.95
2023-07-11 10:14:37.770264,,624.0
2023-07-11 10:14:38.709683,,623.95
2023-07-11 10:14:39.713061,,624.0
2023-07-11 10:14:40.086831,,623.95
2023-07-11 10:14:41.282726,,624.1
2023-07-11 10:14:43.087610,,624.15
2023-07-11 10:14:43.716220,,624.0
2023-07-11 10:14:44.088991,,624.15
2023-07-11 10:14:45.714619,,624.0
2023-07-11 10:14:47.083481,,624.15
2023-07-11 10:14:47.714092,,624.1
2023-07-11 10:14:49.729717,,624.0
2023-07-11 10:14:50.301364,,624.1
2023-07-11 10:14:50.711108,,624.05
2023-07-11 10:14:51.299743,,624.0
2023-07-11 10:14:51.710490,,624.05
2023-07-11 10:14:53.774212,,623.8
2023-07-11 10:14:54.719832,,624.0
2023-07-11 10:14:55.100643,,623.85
2023-07-11 10:14:56.302506,,624.0
2023-07-11 10:14:57.711886,,623.95
2023-07-11 10:14:58.097647,,624.0
2023-07-11 10:14:59.726706,,623.85
2023-07-11 10:15:00.716091,,623.95
2023-07-11 10:15:01.101855,,624.0
2023-07-11 10:15:02.731845,,623.9
2023-07-11 10:15:03.310487,,624.0
2023-07-11 10:15:05.716996,,623.9
2023-07-11 10:15:06.702387,,624.0
2023-07-11 10:15:09.713522,,623.95
2023-07-11 10:15:10.729893,,624.0
2023-07-11 10:15:10.907782,,623.95
2023-07-11 10:15:11.716282,,624.0
2023-07-11 10:15:13.716473,,623.95
2023-07-11 10:15:15.295900,,624.0
2023-07-11 10:15:16.500370,,623.95
2023-07-11 10:15:17.706553,,624.0
