,timestamp,lp
2023-07-10 14:22:24.548852,,623.4
2023-07-10 14:22:24.740665,,623.45
2023-07-10 14:22:25.742985,,623.4
2023-07-10 14:22:26.745753,,623.35
2023-07-10 14:22:27.746059,,623.4
2023-07-10 14:22:29.757030,,623.35
2023-07-10 14:22:30.769785,,623.3
2023-07-10 14:22:31.750615,,623.25
2023-07-10 14:22:32.771004,,623.1
2023-07-10 14:22:33.769980,,623.2
2023-07-10 14:22:34.774526,,623.15
2023-07-10 14:22:36.356200,,623.25
2023-07-10 14:22:36.772226,,623.0
2023-07-10 14:22:37.356550,,623.25
2023-07-10 14:22:37.777325,,623.0
2023-07-10 14:22:38.557231,,623.25
2023-07-10 14:22:41.773643,,623.05
2023-07-10 14:22:41.960791,,623.25
2023-07-10 14:22:44.418381,,623.05
2023-07-10 14:22:44.772161,,623.25
2023-07-10 14:22:46.785310,,623.05
2023-07-10 14:22:47.772202,,623.3
2023-07-10 14:22:48.367702,,623.1
2023-07-10 14:22:49.369247,,623.05
2023-07-10 14:22:49.773677,,623.3
2023-07-10 14:22:52.578976,,623.25
2023-07-10 14:22:53.775278,,623.3
2023-07-10 14:22:55.775113,,623.25
2023-07-10 14:22:58.580824,,623.4
2023-07-10 14:23:00.775767,,623.35
2023-07-10 14:23:01.784147,,623.5
2023-07-10 14:23:02.200887,,623.4
2023-07-10 14:23:02.782526,,623.5
2023-07-10 14:23:04.386533,,623.45
2023-07-10 14:23:04.778292,,623.5
2023-07-10 14:23:06.393291,,623.55
2023-07-10 14:23:08.777409,,623.6
2023-07-10 14:23:11.779532,,623.55
2023-07-10 14:23:11.993398,,623.6
2023-07-10 14:23:14.193868,,623.55
2023-07-10 14:23:14.781771,,623.6
2023-07-10 14:23:16.293032,,623.55
2023-07-10 14:23:16.396717,,623.6
2023-07-10 14:23:16.788385,,623.55
2023-07-10 14:23:17.398083,,623.6
2023-07-10 14:23:18.783874,,623.55
2023-07-10 14:23:19.788858,,623.6
2023-07-10 14:23:20.201276,,623.55
2023-07-10 14:23:20.791820,,623.5
2023-07-10 14:23:21.400509,,623.45
2023-07-10 14:23:22.403875,,623.5
2023-07-10 14:23:24.609039,,623.45
2023-07-10 14:23:24.794928,,623.5
2023-07-10 14:23:26.015263,,623.4
2023-07-10 14:23:28.208514,,623.45
2023-07-10 14:23:36.036729,,623.4
2023-07-10 14:23:36.217617,,623.45
2023-07-10 14:23:36.797786,,623.4
2023-07-10 14:23:38.419498,,623.45
2023-07-10 14:23:39.421773,,623.4
2023-07-10 14:23:39.793542,,623.45
2023-07-10 14:23:40.790534,,623.4
2023-07-10 14:23:41.429675,,623.5
2023-07-10 14:23:41.790454,,623.45
2023-07-10 14:23:42.426340,,623.5
2023-07-10 14:23:43.426223,,623.55
2023-07-10 14:23:44.790099,,623.5
2023-07-10 14:23:45.790480,,623.6
2023-07-10 14:23:46.795066,,623.55
2023-07-10 14:23:47.792472,,623.6
2023-07-10 14:23:48.791164,,623.55
2023-07-10 14:23:49.793678,,623.6
2023-07-10 14:23:50.033527,,623.55
2023-07-10 14:23:50.791013,,623.6
2023-07-10 14:23:54.437547,,623.55
2023-07-10 14:23:54.794770,,623.6
2023-07-10 14:23:56.793164,,623.55
2023-07-10 14:23:58.241186,,623.6
2023-07-10 14:23:59.794841,,623.55
2023-07-10 14:24:02.312214,,623.6
2023-07-10 14:24:02.796914,,623.5
2023-07-10 14:24:03.048760,,623.6
2023-07-10 14:24:04.664547,,623.5
2023-07-10 14:24:04.795662,,623.55
2023-07-10 14:24:05.651784,,623.6
2023-07-10 14:24:06.459426,,623.5
2023-07-10 14:24:09.668293,,623.6
2023-07-10 14:24:11.069263,,623.55
2023-07-10 14:24:12.358395,,623.6
2023-07-10 14:24:13.060540,,623.55
2023-07-10 14:24:13.796892,,623.5
2023-07-10 14:24:14.266326,,623.6
2023-07-10 14:24:15.264075,,623.5
2023-07-10 14:24:15.797857,,623.6
2023-07-10 14:24:17.796827,,623.55
2023-07-10 14:24:18.495605,,623.6
2023-07-10 14:24:19.468418,,623.55
2023-07-10 14:24:20.490543,,623.45
2023-07-10 14:24:21.274735,,623.55
2023-07-10 14:24:22.080768,,623.4
2023-07-10 14:24:23.081053,,623.55
2023-07-10 14:24:23.798988,,623.4
2023-07-10 14:24:24.073817,,623.55
2023-07-10 14:24:24.798781,,623.5
2023-07-10 14:24:27.806509,,623.4
2023-07-10 14:24:28.080341,,623.5
2023-07-10 14:24:35.087730,,623.35
2023-07-10 14:24:36.108293,,623.4
2023-07-10 14:24:36.812504,,623.5
2023-07-10 14:24:37.801889,,623.3
2023-07-10 14:24:38.093297,,623.4
2023-07-10 14:24:38.803759,,623.25
2023-07-10 14:24:39.802885,,623.4
2023-07-10 14:24:41.807285,,623.25
2023-07-10 14:24:42.803560,,623.35
2023-07-10 14:24:43.804823,,623.25
2023-07-10 14:24:44.101642,,623.35
2023-07-10 14:24:45.803821,,623.25
2023-07-10 14:24:46.317284,,623.35
2023-07-10 14:24:46.806981,,623.25
2023-07-10 14:24:48.315686,,623.2
2023-07-10 14:24:48.805382,,623.25
2023-07-10 14:24:49.318066,,623.15
2023-07-10 14:24:49.806055,,623.25
2023-07-10 14:24:52.806577,,623.05
2023-07-10 14:24:53.123381,,623.15
2023-07-10 14:24:54.319548,,623.05
2023-07-10 14:24:55.322871,,623.15
2023-07-10 14:24:55.806237,,623.0
2023-07-10 14:24:56.515443,,623.05
2023-07-10 14:24:56.807159,,623.0
2023-07-10 14:24:57.809278,,623.05
2023-07-10 14:24:58.521730,,623.15
2023-07-10 14:24:58.809551,,623.05
2023-07-10 14:24:59.528107,,623.1
2023-07-10 14:25:01.807695,,623.05
2023-07-10 14:25:02.810073,,623.1
2023-07-10 14:25:03.929382,,623.2
2023-07-10 14:25:04.807840,,623.15
2023-07-10 14:25:05.532391,,623.2
2023-07-10 14:25:05.814216,,623.3
2023-07-10 14:25:06.813597,,623.1
2023-07-10 14:25:07.730029,,623.3
2023-07-10 14:25:08.809360,,623.1
2023-07-10 14:25:09.819736,,623.3
2023-07-10 14:25:11.135921,,623.15
2023-07-10 14:25:12.338177,,623.3
2023-07-10 14:25:12.812883,,623.15
2023-07-10 14:25:14.545027,,623.3
2023-07-10 14:25:14.815859,,623.1
2023-07-10 14:25:15.961808,,623.3
2023-07-10 14:25:18.811968,,623.1
2023-07-10 14:25:19.811837,,623.3
2023-07-10 14:25:20.811492,,623.1
2023-07-10 14:25:21.551837,,623.3
2023-07-10 14:25:22.744394,,623.35
2023-07-10 14:25:23.815763,,623.15
2023-07-10 14:25:24.952357,,623.1
2023-07-10 14:25:25.818668,,623.3
2023-07-10 14:25:26.151464,,623.1
2023-07-10 14:25:26.813104,,623.3
2023-07-10 14:25:28.355573,,623.1
2023-07-10 14:25:28.814292,,623.3
2023-07-10 14:25:31.820230,,623.25
2023-07-10 14:25:33.814475,,623.1
2023-07-10 14:25:34.836650,,623.15
2023-07-10 14:25:35.815390,,623.2
2023-07-10 14:25:38.372278,,623.15
2023-07-10 14:25:39.565550,,623.2
2023-07-10 14:25:40.815865,,623.15
2023-07-10 14:25:41.568343,,623.2
2023-07-10 14:25:41.827067,,623.15
2023-07-10 14:25:43.571261,,623.2
2023-07-10 14:25:43.816856,,623.15
2023-07-10 14:25:45.817127,,623.2
2023-07-10 14:25:46.819612,,623.15
2023-07-10 14:25:47.176215,,623.2
2023-07-10 14:25:47.822931,,623.15
2023-07-10 14:25:49.822594,,623.1
2023-07-10 14:25:50.818203,,623.15
2023-07-10 14:25:51.820615,,623.1
2023-07-10 14:25:53.782191,,623.15
2023-07-10 14:25:56.821379,,623.0
2023-07-10 14:25:57.820433,,623.1
2023-07-10 14:25:59.822091,,623.15
2023-07-10 14:26:00.190773,,623.1
2023-07-10 14:26:01.194699,,623.15
2023-07-10 14:26:01.823309,,623.1
2023-07-10 14:26:04.829946,,623.05
2023-07-10 14:26:05.599125,,623.1
2023-07-10 14:26:06.802474,,623.0
2023-07-10 14:26:07.821635,,623.05
2023-07-10 14:26:10.826852,,623.0
2023-07-10 14:26:11.404764,,623.05
2023-07-10 14:26:11.827712,,623.0
2023-07-10 14:26:12.608624,,623.05
2023-07-10 14:26:12.824489,,623.0
2023-07-10 14:26:13.807409,,623.05
2023-07-10 14:26:15.826365,,623.0
2023-07-10 14:26:18.013574,,623.05
2023-07-10 14:26:18.826989,,623.0
2023-07-10 14:26:19.827264,,623.05
