,timestamp,lp
2023-07-10 12:29:37.110906,,625.15
2023-07-10 12:29:38.113286,,625.25
2023-07-10 12:29:39.109670,,625.3
2023-07-10 12:29:39.748276,,625.25
2023-07-10 12:29:40.117048,,625.15
2023-07-10 12:29:42.123533,,625.25
2023-07-10 12:29:43.127910,,625.15
2023-07-10 12:29:44.363147,,625.3
2023-07-10 12:29:45.110683,,625.25
2023-07-10 12:29:46.112065,,625.15
2023-07-10 12:29:47.113154,,625.3
2023-07-10 12:29:48.124528,,625.25
2023-07-10 12:29:49.122912,,625.2
2023-07-10 12:29:49.559640,,625.3
2023-07-10 12:29:50.118295,,625.25
2023-07-10 12:29:51.112680,,625.3
2023-07-10 12:29:51.771274,,625.2
2023-07-10 12:29:52.122059,,625.3
2023-07-10 12:29:52.963422,,625.2
2023-07-10 12:29:54.131701,,625.3
2023-07-10 12:29:54.163678,,625.2
2023-07-10 12:29:55.116091,,625.3
2023-07-10 12:29:56.121469,,625.25
2023-07-10 12:29:56.570189,,625.2
2023-07-10 12:29:57.767787,,625.3
2023-07-10 12:30:00.622026,,625.25
2023-07-10 12:30:01.789302,,625.15
2023-07-10 12:30:02.979519,,625.2
2023-07-10 12:30:04.136279,,625.25
2023-07-10 12:30:05.177635,,625.3
2023-07-10 12:30:05.182632,,625.2
2023-07-10 12:30:06.125051,,625.25
2023-07-10 12:30:07.119946,,625.15
2023-07-10 12:30:08.163301,,625.25
2023-07-10 12:30:08.783801,,625.15
2023-07-10 12:30:09.125651,,625.3
2023-07-10 12:30:09.801234,,625.25
2023-07-10 12:30:10.119036,,625.3
2023-07-10 12:30:11.003493,,625.15
2023-07-10 12:30:13.125179,,625.25
2023-07-10 12:30:15.123479,,625.15
2023-07-10 12:30:15.392313,,625.2
2023-07-10 12:30:16.123866,,625.25
2023-07-10 12:30:16.791446,,625.2
2023-07-10 12:30:17.140234,,625.25
2023-07-10 12:30:17.793826,,625.2
2023-07-10 12:30:19.045039,,625.25
2023-07-10 12:30:20.195328,,625.2
2023-07-10 12:30:23.123176,,625.25
2023-07-10 12:30:23.800773,,625.1
2023-07-10 12:30:24.136564,,625.25
2023-07-10 12:30:26.124333,,625.1
2023-07-10 12:30:27.124714,,625.25
2023-07-10 12:30:28.128687,,625.2
2023-07-10 12:30:29.405375,,625.25
2023-07-10 12:30:31.125313,,625.15
2023-07-10 12:30:32.134690,,625.25
2023-07-10 12:30:33.128589,,625.3
2023-07-10 12:30:34.127615,,625.15
2023-07-10 12:30:35.022063,,625.1
2023-07-10 12:30:35.123998,,625.25
2023-07-10 12:30:36.020445,,625.1
2023-07-10 12:30:36.125381,,625.25
2023-07-10 12:30:37.139753,,625.1
2023-07-10 12:30:38.122794,,625.25
2023-07-10 12:30:43.133201,,625.1
2023-07-10 12:30:43.436013,,625.3
2023-07-10 12:30:44.135581,,625.25
2023-07-10 12:30:45.373814,,625.2
2023-07-10 12:30:45.843525,,625.25
2023-07-10 12:30:46.368199,,625.2
2023-07-10 12:30:46.834910,,625.3
2023-07-10 12:30:47.839818,,625.25
2023-07-10 12:30:50.033169,,625.3
2023-07-10 12:30:51.046542,,625.25
2023-07-10 12:30:52.379718,,625.1
2023-07-10 12:30:54.131146,,625.15
2023-07-10 12:30:55.135530,,625.25
2023-07-10 12:30:55.448334,,625.2
2023-07-10 12:30:57.050344,,625.1
2023-07-10 12:30:57.132295,,625.25
2023-07-10 12:30:58.050382,,625.3
2023-07-10 12:30:59.127715,,625.1
2023-07-10 12:30:59.262632,,625.3
2023-07-10 12:31:00.130097,,625.25
2023-07-10 12:31:02.160840,,625.1
2023-07-10 12:31:02.867404,,625.3
2023-07-10 12:31:03.134240,,625.1
2023-07-10 12:31:04.055669,,625.3
2023-07-10 12:31:05.281913,,625.25
2023-07-10 12:31:12.131677,,625.15
2023-07-10 12:31:13.473847,,625.25
2023-07-10 12:31:14.386282,,625.15
2023-07-10 12:31:15.132343,,625.25
2023-07-10 12:31:18.150478,,625.2
2023-07-10 12:31:19.137861,,625.25
2023-07-10 12:31:20.133494,,625.2
2023-07-10 12:31:22.170237,,625.25
2023-07-10 12:31:23.140636,,625.2
2023-07-10 12:31:25.687898,,625.25
2023-07-10 12:31:26.136621,,625.2
2023-07-10 12:31:26.688281,,625.25
2023-07-10 12:31:27.137005,,625.3
2023-07-10 12:31:27.675670,,625.2
2023-07-10 12:31:28.144381,,625.4
2023-07-10 12:31:29.884872,,625.45
2023-07-10 12:31:30.138714,,625.3
2023-07-10 12:31:30.879256,,625.45
2023-07-10 12:31:33.101882,,625.25
2023-07-10 12:31:34.154232,,625.2
2023-07-10 12:31:35.137815,,625.25
2023-07-10 12:31:35.286725,,625.35
2023-07-10 12:31:36.139195,,625.2
2023-07-10 12:31:39.149825,,625.35
