,timestamp,lp
2023-07-10 13:50:57.252859,,624.35
2023-07-10 13:50:58.456293,,624.4
2023-07-10 13:50:59.455760,,624.2
2023-07-10 13:51:00.881394,,624.35
2023-07-10 13:51:01.257160,,624.2
2023-07-10 13:51:01.882773,,624.35
2023-07-10 13:51:02.885152,,624.2
2023-07-10 13:51:03.260921,,624.3
2023-07-10 13:51:03.884534,,624.1
2023-07-10 13:51:04.274292,,624.35
2023-07-10 13:51:04.882914,,624.25
2023-07-10 13:51:05.463069,,624.35
2023-07-10 13:51:07.673667,,624.15
2023-07-10 13:51:08.668051,,624.1
2023-07-10 13:51:09.868874,,624.3
2023-07-10 13:51:10.069801,,624.35
2023-07-10 13:51:11.070715,,624.4
2023-07-10 13:51:12.072636,,624.35
2023-07-10 13:51:12.885914,,624.4
2023-07-10 13:51:13.884026,,624.35
2023-07-10 13:51:15.276709,,624.4
2023-07-10 13:51:15.886227,,624.45
2023-07-10 13:51:16.890213,,624.7
2023-07-10 13:51:17.281814,,624.75
2023-07-10 13:51:17.886036,,624.8
2023-07-10 13:51:18.886208,,624.7
2023-07-10 13:51:19.482775,,624.85
2023-07-10 13:51:20.483782,,624.6
2023-07-10 13:51:20.887504,,624.8
2023-07-10 13:51:21.685705,,624.6
2023-07-10 13:51:21.887905,,624.75
2023-07-10 13:51:23.888445,,624.5
2023-07-10 13:51:24.887825,,624.8
2023-07-10 13:51:26.292496,,624.75
2023-07-10 13:51:27.493744,,624.85
2023-07-10 13:51:28.888912,,624.75
2023-07-10 13:51:30.699098,,624.8
2023-07-10 13:51:31.498290,,624.85
2023-07-10 13:51:34.898342,,624.8
2023-07-10 13:51:35.894028,,624.85
2023-07-10 13:51:37.104083,,624.8
2023-07-10 13:51:37.891406,,624.85
2023-07-10 13:51:39.891109,,624.8
2023-07-10 13:51:40.892106,,624.85
2023-07-10 13:51:41.310389,,624.75
2023-07-10 13:51:41.899375,,624.85
2023-07-10 13:51:43.643779,,624.75
