timestamp,Unnamed: 0,lp
,2023-07-12 09:39:59.965041,627.25
,2023-07-12 09:40:01.525080,627.15
,2023-07-12 09:40:02.691357,627.25
,2023-07-12 09:40:02.966184,627.15
,2023-07-12 09:40:04.694114,627.35
,2023-07-12 09:40:04.964945,627.15
,2023-07-12 09:40:06.968704,627.05
,2023-07-12 09:40:07.976082,627.15
,2023-07-12 09:40:08.697754,627.05
,2023-07-12 09:40:09.699853,627.0
,2023-07-12 09:40:10.902778,627.05
,2023-07-12 09:40:10.967797,627.0
,2023-07-12 09:40:11.971332,627.05
,2023-07-12 09:40:12.967117,627.0
,2023-07-12 09:40:13.505970,626.85
,2023-07-12 09:40:13.969293,626.7
,2023-07-12 09:40:14.506650,626.8
,2023-07-12 09:40:14.967690,626.7
,2023-07-12 09:40:17.974362,626.85
,2023-07-12 09:40:18.112281,626.7
,2023-07-12 09:40:19.111088,626.85
,2023-07-12 09:40:20.513460,626.75
,2023-07-12 09:40:20.972004,626.85
,2023-07-12 09:40:21.713439,626.75
,2023-07-12 09:40:22.968680,626.7
,2023-07-12 09:40:24.969734,626.85
,2023-07-12 09:40:26.318328,626.65
,2023-07-12 09:40:27.519869,626.6
,2023-07-12 09:40:27.977259,626.65
,2023-07-12 09:40:28.721802,626.85
,2023-07-12 09:40:28.971247,626.7
,2023-07-12 09:40:29.924257,626.65
,2023-07-12 09:40:29.973226,626.6
,2023-07-12 09:40:30.923662,626.65
,2023-07-12 09:40:31.973829,626.7
,2023-07-12 09:40:32.136300,626.65
,2023-07-12 09:40:32.974571,627.0
,2023-07-12 09:40:33.974496,626.95
,2023-07-12 09:40:34.527493,626.9
,2023-07-12 09:40:34.976680,626.95
,2023-07-12 09:40:36.729137,627.0
,2023-07-12 09:40:36.974601,626.95
,2023-07-12 09:40:37.933016,626.9
,2023-07-12 09:40:37.976990,626.95
,2023-07-12 09:40:39.974520,626.9
,2023-07-12 09:40:40.978513,627.0
,2023-07-12 09:40:42.176433,626.8
,2023-07-12 09:40:43.534775,626.65
,2023-07-12 09:40:43.977210,626.75
,2023-07-12 09:40:44.736668,626.65
,2023-07-12 09:40:45.944806,626.75
,2023-07-12 09:40:45.976806,626.65
,2023-07-12 09:40:47.144957,626.6
,2023-07-12 09:40:47.975414,626.75
,2023-07-12 09:40:48.338874,626.6
,2023-07-12 09:40:48.973595,626.85
,2023-07-12 09:40:49.973864,626.6
,2023-07-12 09:40:53.944796,626.8
,2023-07-12 09:40:53.980817,626.75
,2023-07-12 09:40:54.983720,626.6
,2023-07-12 09:40:55.978136,626.8
,2023-07-12 09:40:56.346570,626.6
,2023-07-12 09:40:57.752592,626.75
,2023-07-12 09:40:57.978714,626.6
,2023-07-12 09:40:59.977378,626.8
,2023-07-12 09:41:00.999753,626.7
,2023-07-12 09:41:01.977147,626.65
,2023-07-12 09:41:04.979795,626.7
,2023-07-12 09:41:05.356562,626.75
,2023-07-12 09:41:06.556277,626.65
,2023-07-12 09:41:06.977793,626.8
,2023-07-12 09:41:07.757309,626.65
,2023-07-12 09:41:09.964807,626.8
,2023-07-12 09:41:09.984797,626.65
,2023-07-12 09:41:13.363231,626.6
,2023-07-12 09:41:13.981620,626.65
,2023-07-12 09:41:14.361307,626.6
,2023-07-12 09:41:18.369911,626.65
,2023-07-12 09:41:18.983859,626.7
,2023-07-12 09:41:19.981340,626.75
,2023-07-12 09:41:20.369100,626.65
,2023-07-12 09:41:20.568993,626.6
,2023-07-12 09:41:22.772793,626.55
,2023-07-12 09:41:24.774449,626.5
,2023-07-12 09:41:25.783728,626.55
,2023-07-12 09:41:25.983331,626.5
,2023-07-12 09:41:26.575354,626.7
,2023-07-12 09:41:27.778623,626.5
,2023-07-12 09:41:27.989989,626.65
,2023-07-12 09:41:28.579187,626.5
,2023-07-12 09:41:32.577341,626.75
,2023-07-12 09:41:32.984148,626.5
,2023-07-12 09:41:34.193496,626.7
,2023-07-12 09:41:35.380706,626.6
,2023-07-12 09:41:35.988280,626.5
,2023-07-12 09:41:37.590315,626.7
,2023-07-12 09:41:37.989147,626.5
,2023-07-12 09:41:38.988637,626.75
,2023-07-12 09:41:39.995495,626.5
,2023-07-12 09:41:40.386597,626.75
,2023-07-12 09:41:40.986926,626.5
,2023-07-12 09:41:41.385685,626.7
,2023-07-12 09:41:41.988020,626.5
,2023-07-12 09:41:42.992485,626.6
,2023-07-12 09:41:43.386356,626.65
,2023-07-12 09:41:43.992286,626.7
,2023-07-12 09:41:44.187378,626.55
,2023-07-12 09:41:45.991228,626.8
,2023-07-12 09:41:46.191105,626.75
,2023-07-12 09:41:48.591878,626.8
,2023-07-12 09:41:48.991367,626.7
,2023-07-12 09:41:50.594428,626.75
,2023-07-12 09:41:50.992357,626.8
,2023-07-12 09:41:51.797689,626.75
,2023-07-12 09:41:51.992695,626.8
,2023-07-12 09:41:52.991861,626.75
,2023-07-12 09:41:53.795304,626.7
,2023-07-12 09:41:54.797440,626.75
,2023-07-12 09:41:54.991798,626.7
,2023-07-12 09:41:55.992502,626.8
,2023-07-12 09:41:56.989197,626.7
,2023-07-12 09:41:57.991496,626.75
,2023-07-12 09:41:58.994034,626.8
,2023-07-12 09:41:59.800982,626.75
,2023-07-12 09:41:59.992863,626.8
,2023-07-12 09:42:00.801701,626.75
,2023-07-12 09:42:03.991721,626.8
,2023-07-12 09:42:04.605343,626.75
,2023-07-12 09:42:05.608721,626.9
,2023-07-12 09:42:05.992483,626.85
,2023-07-12 09:42:06.995671,626.75
,2023-07-12 09:42:07.995051,626.95
,2023-07-12 09:42:08.994015,626.9
,2023-07-12 09:42:09.994082,626.75
,2023-07-12 09:42:10.814613,626.8
,2023-07-12 09:42:10.994818,626.95
,2023-07-12 09:42:11.813677,626.8
,2023-07-12 09:42:12.993146,626.95
,2023-07-12 09:42:13.998598,626.85
,2023-07-12 09:42:14.994864,626.9
,2023-07-12 09:42:15.994751,626.85
,2023-07-12 09:42:16.996728,626.9
,2023-07-12 09:42:17.993120,626.95
,2023-07-12 09:42:18.419867,626.85
,2023-07-12 09:42:18.998144,626.95
,2023-07-12 09:42:19.996340,626.85
,2023-07-12 09:42:20.820988,626.95
,2023-07-12 09:42:20.994366,626.85
,2023-07-12 09:42:21.994088,627.0
,2023-07-12 09:42:23.997979,626.95
,2023-07-12 09:42:24.824303,627.0
,2023-07-12 09:42:25.825972,626.95
,2023-07-12 09:42:27.996986,627.0
,2023-07-12 09:42:28.225229,626.95
,2023-07-12 09:42:28.998320,626.8
,2023-07-12 09:42:29.631039,626.95
,2023-07-12 09:42:31.999241,626.9
,2023-07-12 09:42:32.230975,626.85
,2023-07-12 09:42:32.999529,626.9
,2023-07-12 09:42:33.631873,626.8
,2023-07-12 09:42:33.998562,626.9
,2023-07-12 09:42:34.637761,626.8
,2023-07-12 09:42:38.002263,626.9
,2023-07-12 09:42:38.835385,626.8
,2023-07-12 09:42:39.000049,626.9
,2023-07-12 09:42:41.003198,626.8
,2023-07-12 09:42:43.004130,626.9
,2023-07-12 09:42:44.003986,626.95
,2023-07-12 09:42:46.011706,626.9
,2023-07-12 09:42:46.452458,626.95
,2023-07-12 09:42:46.644086,626.9
,2023-07-12 09:42:47.002894,626.95
,2023-07-12 09:42:47.650606,626.9
,2023-07-12 09:42:52.849919,626.8
,2023-07-12 09:42:54.852677,627.0
,2023-07-12 09:42:55.004583,626.75
,2023-07-12 09:42:55.652477,626.8
,2023-07-12 09:42:56.003498,626.75
,2023-07-12 09:42:56.855779,626.8
,2023-07-12 09:42:57.006659,626.7
,2023-07-12 09:42:57.655532,626.85
,2023-07-12 09:42:58.002739,626.7
,2023-07-12 09:42:59.005822,626.8
,2023-07-12 09:42:59.664397,626.7
,2023-07-12 09:43:00.002994,626.75
,2023-07-12 09:43:00.855973,626.7
,2023-07-12 09:43:01.013875,626.75
,2023-07-12 09:43:01.859351,626.8
,2023-07-12 09:43:02.017255,626.75
,2023-07-12 09:43:03.007380,626.7
,2023-07-12 09:43:04.010760,626.75
,2023-07-12 09:43:04.671532,626.7
,2023-07-12 09:43:05.009696,626.8
,2023-07-12 09:43:06.009794,626.7
,2023-07-12 09:43:07.664444,626.85
,2023-07-12 09:43:08.014232,626.7
,2023-07-12 09:43:08.864628,626.85
,2023-07-12 09:43:09.007380,626.8
,2023-07-12 09:43:09.865958,626.7
,2023-07-12 09:43:10.867623,626.75
,2023-07-12 09:43:11.009534,626.7
,2023-07-12 09:43:12.015776,626.8
,2023-07-12 09:43:14.007810,626.9
,2023-07-12 09:43:14.270829,626.75
,2023-07-12 09:43:15.015621,626.8
,2023-07-12 09:43:16.008573,626.9
,2023-07-12 09:43:16.272942,626.85
,2023-07-12 09:43:18.007757,627.0
,2023-07-12 09:43:19.011790,626.95
,2023-07-12 09:43:19.274854,626.9
,2023-07-12 09:43:20.008881,627.0
,2023-07-12 09:43:21.008473,626.95
,2023-07-12 09:43:21.676434,627.0
,2023-07-12 09:43:22.009211,626.95
,2023-07-12 09:43:23.008664,627.0
,2023-07-12 09:43:23.882173,626.9
,2023-07-12 09:43:24.017871,626.85
,2023-07-12 09:43:24.882278,626.95
,2023-07-12 09:43:26.010813,626.75
,2023-07-12 09:43:28.011763,626.7
,2023-07-12 09:43:30.013746,626.95
,2023-07-12 09:43:32.014333,627.0
,2023-07-12 09:43:32.287472,626.95
,2023-07-12 09:43:34.029838,626.7
,2023-07-12 09:43:35.017576,626.9
,2023-07-12 09:43:35.489424,626.7
,2023-07-12 09:43:36.016544,626.9
,2023-07-12 09:43:36.693122,626.7
,2023-07-12 09:43:38.019275,626.9
,2023-07-12 09:43:38.894565,626.7
,2023-07-12 09:43:40.017238,626.8
,2023-07-12 09:43:43.021951,626.7
,2023-07-12 09:43:44.298223,626.8
,2023-07-12 09:43:46.059074,626.75
,2023-07-12 09:43:46.303992,626.8
,2023-07-12 09:43:47.032369,626.75
,2023-07-12 09:43:47.304118,626.95
,2023-07-12 09:43:48.023068,626.75
,2023-07-12 09:43:48.505880,627.0
,2023-07-12 09:43:49.023544,626.8
,2023-07-12 09:43:49.706490,626.75
,2023-07-12 09:43:50.907911,627.0
,2023-07-12 09:43:51.020558,626.8
,2023-07-12 09:43:54.030345,627.0
,2023-07-12 09:43:55.020782,626.9
,2023-07-12 09:43:56.015963,626.95
,2023-07-12 09:43:56.316988,627.0
,2023-07-12 09:43:57.018953,626.95
,2023-07-12 09:43:58.017561,626.9
,2023-07-12 09:43:58.711843,627.0
,2023-07-12 09:43:59.914420,626.9
,2023-07-12 09:44:01.017499,626.95
,2023-07-12 09:44:02.017879,627.0
,2023-07-12 09:44:02.920321,626.9
,2023-07-12 09:44:03.917701,627.0
,2023-07-12 09:44:04.026635,626.9
,2023-07-12 09:44:04.919082,627.0
,2023-07-12 09:44:05.023017,626.95
,2023-07-12 09:44:06.018402,626.9
,2023-07-12 09:44:06.925870,626.95
,2023-07-12 09:44:07.044798,626.9
,2023-07-12 09:44:07.921252,627.0
,2023-07-12 09:44:08.024191,626.9
,2023-07-12 09:44:09.925194,626.95
,2023-07-12 09:44:11.019382,626.9
,2023-07-12 09:44:11.732068,627.0
,2023-07-12 09:44:12.021285,626.9
,2023-07-12 09:44:12.727402,627.0
,2023-07-12 09:44:13.021309,626.95
,2023-07-12 09:44:14.730313,627.0
,2023-07-12 09:44:15.021182,626.8
,2023-07-12 09:44:15.730579,626.9
,2023-07-12 09:44:16.021937,627.0
,2023-07-12 09:44:17.021103,626.75
,2023-07-12 09:44:17.736095,626.95
,2023-07-12 09:44:18.027922,626.75
,2023-07-12 09:44:18.733701,626.8
,2023-07-12 09:44:19.022645,626.9
,2023-07-12 09:44:19.734380,627.0
,2023-07-12 09:44:20.021965,626.95
,2023-07-12 09:44:21.028137,626.9
,2023-07-12 09:44:21.736480,627.0
,2023-07-12 09:44:22.026361,626.9
,2023-07-12 09:44:22.737418,627.0
,2023-07-12 09:44:23.023607,626.9
,2023-07-12 09:44:24.022302,627.0
,2023-07-12 09:44:24.739060,626.9
,2023-07-12 09:44:25.740797,626.85
,2023-07-12 09:44:26.023325,626.9
,2023-07-12 09:44:28.024408,626.8
,2023-07-12 09:44:28.943699,627.0
,2023-07-12 09:44:29.022835,626.85
,2023-07-12 09:44:31.024426,627.0
,2023-07-12 09:44:31.946935,626.9
,2023-07-12 09:44:32.947258,627.1
,2023-07-12 09:44:33.030118,627.0
,2023-07-12 09:44:36.950374,627.1
,2023-07-12 09:44:41.027606,627.15
,2023-07-12 09:44:42.955945,627.25
,2023-07-12 09:44:43.026899,627.15
,2023-07-12 09:44:43.957419,627.2
,2023-07-12 09:44:44.033464,627.25
,2023-07-12 09:44:46.028821,627.2
,2023-07-12 09:44:47.028768,627.25
,2023-07-12 09:44:47.562418,627.2
,2023-07-12 09:44:47.762352,627.25
,2023-07-12 09:44:48.028604,627.2
,2023-07-12 09:44:48.970468,627.25
,2023-07-12 09:44:49.045428,627.2
,2023-07-12 09:44:50.164540,627.3
,2023-07-12 09:44:51.029270,627.25
,2023-07-12 09:44:52.028996,627.3
,2023-07-12 09:44:52.366951,627.25
,2023-07-12 09:44:53.029593,627.3
,2023-07-12 09:44:54.033588,627.25
,2023-07-12 09:44:54.569658,627.3
,2023-07-12 09:44:55.032558,627.25
,2023-07-12 09:44:55.570288,627.35
,2023-07-12 09:44:56.037178,627.3
,2023-07-12 09:44:58.031049,627.35
,2023-07-12 09:44:58.180090,627.5
,2023-07-12 09:44:59.030236,627.35
,2023-07-12 09:44:59.379113,627.5
,2023-07-12 09:45:01.575333,627.55
,2023-07-12 09:45:01.783205,627.45
,2023-07-12 09:45:03.031430,627.8
,2023-07-12 09:45:04.037807,627.95
,2023-07-12 09:45:05.033191,627.9
,2023-07-12 09:45:06.031571,628.2
,2023-07-12 09:45:07.032498,628.05
,2023-07-12 09:45:07.184401,628.3
,2023-07-12 09:45:08.034876,628.45
,2023-07-12 09:45:09.035607,628.5
,2023-07-12 09:45:09.387100,628.45
,2023-07-12 09:45:10.387697,628.5
,2023-07-12 09:45:12.036784,628.45
,2023-07-12 09:45:13.034086,628.25
,2023-07-12 09:45:13.389056,628.45
,2023-07-12 09:45:14.591364,628.25
,2023-07-12 09:45:15.812302,628.45
,2023-07-12 09:45:16.039161,628.55
,2023-07-12 09:45:16.791296,628.8
,2023-07-12 09:45:17.043138,628.55
,2023-07-12 09:45:20.045366,628.85
,2023-07-12 09:45:21.043251,628.9
,2023-07-12 09:45:23.041504,629.25
,2023-07-12 09:45:23.224391,629.05
,2023-07-12 09:45:24.038291,629.25
,2023-07-12 09:45:24.201189,629.3
,2023-07-12 09:45:25.201167,629.4
,2023-07-12 09:45:26.042770,629.55
,2023-07-12 09:45:27.041890,629.6
,2023-07-12 09:45:28.041241,629.55
,2023-07-12 09:45:28.203139,629.6
,2023-07-12 09:45:29.037944,629.65
,2023-07-12 09:45:30.037785,629.55
,2023-07-12 09:45:30.410361,629.65
,2023-07-12 09:45:31.036581,629.6
,2023-07-12 09:45:32.407999,629.55
,2023-07-12 09:45:33.039189,629.7
,2023-07-12 09:45:33.607841,629.35
,2023-07-12 09:45:35.012043,628.95
,2023-07-12 09:45:36.039336,629.35
,2023-07-12 09:45:36.215172,629.1
,2023-07-12 09:45:38.042900,629.25
,2023-07-12 09:45:38.216901,629.1
,2023-07-12 09:45:39.038740,629.3
,2023-07-12 09:45:39.416269,629.2
,2023-07-12 09:45:41.039583,629.15
,2023-07-12 09:45:41.425796,629.1
,2023-07-12 09:45:42.045018,629.0
,2023-07-12 09:45:42.621180,629.2
,2023-07-12 09:45:43.828492,628.85
,2023-07-12 09:45:44.824472,629.05
,2023-07-12 09:45:45.826593,628.8
,2023-07-12 09:45:47.026064,628.8
,2023-07-12 09:45:48.042427,628.75
,2023-07-12 09:45:49.042404,628.9
,2023-07-12 09:45:49.425519,628.75
,2023-07-12 09:45:50.043137,628.85
,2023-07-12 09:45:50.426288,628.95
,2023-07-12 09:45:51.042984,628.85
,2023-07-12 09:45:51.827301,628.6
,2023-07-12 09:45:53.043471,628.75
,2023-07-12 09:45:53.431057,628.7
,2023-07-12 09:45:55.431741,628.75
,2023-07-12 09:45:56.042805,628.85
,2023-07-12 09:45:57.044978,628.9
,2023-07-12 09:45:57.833642,628.7
,2023-07-12 09:45:59.046004,628.95
,2023-07-12 09:45:59.836416,628.7
,2023-07-12 09:46:00.845381,628.85
,2023-07-12 09:46:01.837765,629.0
,2023-07-12 09:46:02.045635,629.05
,2023-07-12 09:46:02.840142,628.75
,2023-07-12 09:46:03.045016,629.05
,2023-07-12 09:46:03.839524,628.75
,2023-07-12 09:46:06.042160,628.9
,2023-07-12 09:46:06.843662,628.75
,2023-07-12 09:46:07.047535,628.95
,2023-07-12 09:46:07.848040,628.75
,2023-07-12 09:46:10.046698,628.9
,2023-07-12 09:46:11.054923,628.75
,2023-07-12 09:46:12.050259,628.9
,2023-07-12 09:46:13.055341,628.5
,2023-07-12 09:46:13.252218,628.7
,2023-07-12 09:46:14.054428,628.6
,2023-07-12 09:46:17.250749,628.3
,2023-07-12 09:46:18.048852,628.6
,2023-07-12 09:46:18.453349,628.35
,2023-07-12 09:46:19.050197,628.7
,2023-07-12 09:46:19.858212,628.4
,2023-07-12 09:46:20.053184,628.55
,2023-07-12 09:46:20.852910,628.6
,2023-07-12 09:46:21.858197,628.55
,2023-07-12 09:46:24.050985,628.6
,2023-07-12 09:46:25.050611,628.15
,2023-07-12 09:46:26.257498,628.35
,2023-07-12 09:46:27.460891,628.3
,2023-07-12 09:46:28.054032,628.0
,2023-07-12 09:46:29.050386,628.25
,2023-07-12 09:46:30.052080,628.0
,2023-07-12 09:46:31.076860,628.25
,2023-07-12 09:46:32.050942,628.15
,2023-07-12 09:46:33.054164,628.0
,2023-07-12 09:46:33.264570,627.8
,2023-07-12 09:46:34.265273,627.95
,2023-07-12 09:46:37.053027,627.55
,2023-07-12 09:46:37.268875,627.8
,2023-07-12 09:46:38.052099,627.55
,2023-07-12 09:46:39.053501,627.6
,2023-07-12 09:46:40.304251,627.8
,2023-07-12 09:46:41.054518,627.95
,2023-07-12 09:46:41.471112,627.75
,2023-07-12 09:46:42.053108,627.95
,2023-07-12 09:46:43.053345,627.9
,2023-07-12 09:46:43.471134,627.95
,2023-07-12 09:46:44.053991,627.9
,2023-07-12 09:46:45.062999,628.15
,2023-07-12 09:46:47.054218,628.2
,2023-07-12 09:46:48.114062,627.95
,2023-07-12 09:46:48.116062,628.1
,2023-07-12 09:46:49.055590,627.95
,2023-07-12 09:46:50.055545,628.1
,2023-07-12 09:46:52.478967,627.95
,2023-07-12 09:46:53.056088,628.05
,2023-07-12 09:46:54.058354,627.75
,2023-07-12 09:46:54.680046,627.8
,2023-07-12 09:46:54.884880,627.7
,2023-07-12 09:46:55.881956,627.65
,2023-07-12 09:46:58.057868,627.5
,2023-07-12 09:46:59.063897,627.7
,2023-07-12 09:46:59.285902,627.55
,2023-07-12 09:47:00.059647,627.6
,2023-07-12 09:47:01.486395,627.75
,2023-07-12 09:47:03.489982,627.8
,2023-07-12 09:47:04.059121,627.55
,2023-07-12 09:47:04.491030,627.8
,2023-07-12 09:47:05.059520,627.6
,2023-07-12 09:47:05.699522,627.95
,2023-07-12 09:47:06.059298,628.0
,2023-07-12 09:47:08.058768,627.9
,2023-07-12 09:47:11.059947,627.6
,2023-07-12 09:47:12.061609,627.55
,2023-07-12 09:47:12.494761,627.5
,2023-07-12 09:47:15.065011,627.55
,2023-07-12 09:47:16.063873,627.45
,2023-07-12 09:47:16.698361,627.55
,2023-07-12 09:47:17.899411,627.6
,2023-07-12 09:47:18.901113,627.65
,2023-07-12 09:47:19.067275,627.7
,2023-07-12 09:47:19.902462,627.55
,2023-07-12 09:47:21.063648,627.7
,2023-07-12 09:47:21.103045,627.55
,2023-07-12 09:47:23.064559,627.8
,2023-07-12 09:47:24.068839,628.1
,2023-07-12 09:47:25.063677,628.0
,2023-07-12 09:47:26.067694,628.05
,2023-07-12 09:47:26.107669,628.1
,2023-07-12 09:47:28.065736,628.05
,2023-07-12 09:47:29.069639,628.1
,2023-07-12 09:47:31.067203,628.25
,2023-07-12 09:47:31.113173,628.35
,2023-07-12 09:47:32.068189,628.4
,2023-07-12 09:47:33.067912,628.1
,2023-07-12 09:47:34.070498,628.2
,2023-07-12 09:47:35.564560,628.4
,2023-07-12 09:47:36.517511,628.45
,2023-07-12 09:47:37.720792,628.5
,2023-07-12 09:47:38.720445,628.4
,2023-07-12 09:47:39.067949,628.55
,2023-07-12 09:47:40.723260,628.75
,2023-07-12 09:47:41.068485,628.5
,2023-07-12 09:47:43.067835,628.45
,2023-07-12 09:47:44.069882,628.75
,2023-07-12 09:47:46.071668,628.55
,2023-07-12 09:47:46.326138,628.75
,2023-07-12 09:47:47.071155,628.55
,2023-07-12 09:47:47.326502,628.75
,2023-07-12 09:47:49.068278,628.65
,2023-07-12 09:47:49.327697,628.75
,2023-07-12 09:47:50.328584,628.7
,2023-07-12 09:47:51.368722,628.65
,2023-07-12 09:47:52.070617,628.6
,2023-07-12 09:47:53.072487,628.55
,2023-07-12 09:47:54.075823,628.6
,2023-07-12 09:47:54.934063,628.55
,2023-07-12 09:47:56.074373,628.6
,2023-07-12 09:47:57.071338,628.55
,2023-07-12 09:47:58.073783,628.6
,2023-07-12 09:47:59.103089,628.55
,2023-07-12 09:48:00.074619,628.6
,2023-07-12 09:48:03.341597,628.55
,2023-07-12 09:48:04.074141,628.6
,2023-07-12 09:48:05.343354,628.55
,2023-07-12 09:48:07.075281,628.5
,2023-07-12 09:48:08.746243,628.55
,2023-07-12 09:48:11.075802,628.4
,2023-07-12 09:48:12.077181,628.45
,2023-07-12 09:48:14.079498,628.35
,2023-07-12 09:48:17.075187,628.2
,2023-07-12 09:48:18.075397,628.45
,2023-07-12 09:48:19.078665,628.2
,2023-07-12 09:48:20.075497,628.1
,2023-07-12 09:48:20.356629,628.05
,2023-07-12 09:48:21.080504,628.35
,2023-07-12 09:48:25.769982,628.2
2023-07-12 09:48:33.211755,,628.6
2023-07-12 09:48:34.096469,,628.7
2023-07-12 09:48:34.381071,,628.75
2023-07-12 09:48:35.099177,,628.55
2023-07-12 09:48:36.096263,,628.7
2023-07-12 09:48:36.584960,,628.55
2023-07-12 09:48:37.101117,,628.7
2023-07-12 09:48:37.984036,,628.55
2023-07-12 09:48:38.987120,,628.6
2023-07-12 09:48:40.099196,,628.55
2023-07-12 09:48:40.188529,,628.6
2023-07-12 09:48:33.211755,,628.6
2023-07-12 09:48:34.096469,,628.7
2023-07-12 09:48:34.381071,,628.75
2023-07-12 09:48:35.099177,,628.55
2023-07-12 09:48:36.096263,,628.7
2023-07-12 09:48:36.584960,,628.55
2023-07-12 09:48:37.101117,,628.7
2023-07-12 09:48:37.984036,,628.55
2023-07-12 09:48:38.987120,,628.6
2023-07-12 09:48:40.099196,,628.55
2023-07-12 09:48:40.188529,,628.6
2023-07-12 09:48:42.149823,,628.75
2023-07-12 09:48:42.149823,,628.75
2023-07-12 09:48:43.102441,,628.6
2023-07-12 09:48:43.995249,,628.75
2023-07-12 09:48:47.105152,,628.55
2023-07-12 09:48:48.113219,,628.5
2023-07-12 09:48:49.100553,,628.55
2023-07-12 09:48:51.088803,,628.5
2023-07-12 09:48:51.121788,,628.55
